0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.0,0.0,1.5420544059452368e-06,0.11684709787368774,-0.11529737710952759,-0.08851754665374756,0.14225846529006958,-0.2942540645599365,-0.10706815868616104,0.0450703501701355,-0.41377711296081543,-0.12157835811376572,-0.07936292886734009,-0.4730762839317322,-0.13038872182369232,0.08783984184265137,-0.4535585045814514,-0.015173638239502907,0.05116760730743408,-0.6214336454868317,-0.05744336545467377,0.004911482334136963,-0.7339151501655579,-0.08885039389133453,-0.04311490058898926,-0.8372269198298454,-0.1100834533572197,-0.008381068706512451,-0.45184382796287537,-0.009372134692966938,0.00729447603225708,-0.6481727063655853,-0.06642727553844452,0.01399928331375122,-0.7753045409917831,-0.10249177366495132,0.012131154537200928,-0.8824703544378281,-0.11523771286010742,-0.09941309690475464,-0.4065551161766052,-0.01809712126851082,-0.12390479445457458,-0.5042996406555176,-0.13163550198078156,-0.07136932015419006,-0.38071078062057495,-0.15077129006385803,-0.03600326180458069,-0.2894248366355896,-0.12403671443462372,-0.18397840857505798,-0.33660852909088135,-0.03235647454857826,-0.19994693994522095,-0.4272778034210205,-0.1240922212600708,-0.14270880818367004,-0.34711992740631104,-0.12290909886360168,-0.10130831599235535,-0.2752727270126343,-0.09734191000461578,r
0.0,0.0,1.4759556279386743e-06,0.111538827419281,-0.11661535501480103,-0.08213832974433899,0.13795804977416992,-0.2934337854385376,-0.09690195322036743,0.0414506196975708,-0.4115647077560425,-0.10793421417474747,-0.07818999886512756,-0.4814399182796478,-0.11177393049001694,0.11195492744445801,-0.4527111351490021,-0.0013541540829464793,0.07316815853118896,-0.6258462369441986,-0.04198110103607178,0.0246085524559021,-0.737694576382637,-0.07272160798311234,-0.026290416717529297,-0.8375462964177132,-0.0917712077498436,0.01766180992126465,-0.452031672000885,0.001908395905047655,0.031879544258117676,-0.6517608165740967,-0.05139824002981186,0.03356105089187622,-0.7769608050584793,-0.08720684051513672,0.028021633625030518,-0.8858850784599781,-0.09850136935710907,-0.07554256916046143,-0.4104681611061096,-0.009699009358882904,-0.11807554960250854,-0.5107932388782501,-0.12181107699871063,-0.07454559206962585,-0.3843145966529846,-0.14388160407543182,-0.041726499795913696,-0.2959163188934326,-0.11799658089876175,-0.16486021876335144,-0.343597412109375,-0.02608788013458252,-0.19236749410629272,-0.435535728931427,-0.11795087158679962,-0.14284023642539978,-0.34812474250793457,-0.11705461889505386,-0.10274988412857056,-0.2756996750831604,-0.0905296728014946,r
0.0,0.0,1.1240502999498858e-06,0.10407310724258423,-0.12728506326675415,-0.07170960307121277,0.12137705087661743,-0.2950071096420288,-0.07321801781654358,0.018557965755462646,-0.4143064618110657,-0.07193751633167267,-0.08622071146965027,-0.48742616176605225,-0.06291957199573517,0.10868757963180542,-0.40959030389785767,0.02768978849053383,0.06319928169250488,-0.5759338140487671,0.007520346436649561,0.01780402660369873,-0.6764562577009201,-0.010430959053337574,-0.024434030055999756,-0.7679254412651062,-0.02407277747988701,0.023404955863952637,-0.40853559970855713,0.036397743970155716,0.030773520469665527,-0.5939096510410309,0.0031608424615114927,0.03666961193084717,-0.6972418278455734,-0.023615865036845207,0.04168730974197388,-0.7884526252746582,-0.0345967672765255,-0.05922985076904297,-0.3734487295150757,0.02965468540787697,-0.10925188660621643,-0.49302375316619873,-0.06237160414457321,-0.07640156149864197,-0.3848397135734558,-0.08518173545598984,-0.04517018795013428,-0.30530649423599243,-0.06756424158811569,-0.14132621884346008,-0.3206325173377991,0.018640542402863503,-0.18638315796852112,-0.42626360058784485,-0.05831173062324524,-0.15417441725730896,-0.3677024841308594,-0.06426019221544266,-0.12080195546150208,-0.3110233545303345,-0.04936903342604637,r
0.0,0.0,1.1202341738680843e-06,0.10979574918746948,-0.12566745281219482,-0.0649181678891182,0.12018901109695435,-0.2967883348464966,-0.06371229887008667,0.01907259225845337,-0.41311872005462646,-0.061813998967409134,-0.08612972497940063,-0.48376670479774475,-0.05326598882675171,0.09440189599990845,-0.41257238388061523,0.03756140545010567,0.04789543151855469,-0.5724830627441406,0.02137775905430317,-0.002609848976135254,-0.6725699752569199,0.003074374282732606,-0.0556008517742157,-0.7634924724698067,-0.01224480289965868,0.008670628070831299,-0.4123089015483856,0.0423358716070652,0.015037000179290771,-0.5968933552503586,0.013064362108707428,0.021839916706085205,-0.7017436027526855,-0.01322702132165432,0.018698513507843018,-0.7885506004095078,-0.02478157915174961,-0.07421243190765381,-0.3761049211025238,0.03183337673544884,-0.11842590570449829,-0.49480554461479187,-0.05429733917117119,-0.0745401680469513,-0.38624075055122375,-0.0760776624083519,-0.04354584217071533,-0.3053395748138428,-0.05980295315384865,-0.15760385990142822,-0.3219216465950012,0.01715295948088169,-0.19451025128364563,-0.42891624569892883,-0.05396009609103203,-0.15315166115760803,-0.37093573808670044,-0.05780983716249466,-0.11678171157836914,-0.3146682381629944,-0.0434635728597641,r
0.0,0.0,1.5556701100649661e-06,0.11054384708404541,-0.11329120397567749,-0.08293212950229645,0.13049137592315674,-0.2856276035308838,-0.10742989182472229,0.038803279399871826,-0.416439414024353,-0.12828302383422852,-0.07644250988960266,-0.4894176423549652,-0.14345040917396545,0.05053257942199707,-0.4278588891029358,-0.02384861558675766,0.017290472984313965,-0.5968424677848816,-0.04927394539117813,-0.018522143363952637,-0.7043395340442657,-0.06861650198698044,-0.058943599462509155,-0.798032782971859,-0.08568678051233292,-0.04452446103096008,-0.42524704337120056,-0.0156339630484581,-0.05128490924835205,-0.6171500980854034,-0.04538270831108093,-0.03246128559112549,-0.7308868914842606,-0.06350118666887283,-0.031495243310928345,-0.8282667249441147,-0.07518482953310013,-0.1264173686504364,-0.384446918964386,-0.02011120319366455,-0.1848880648612976,-0.5501073002815247,-0.10089542716741562,-0.11065581440925598,-0.47681567072868347,-0.1171172559261322,-0.05925801396369934,-0.38765671849250793,-0.10449591279029846,-0.1981290876865387,-0.3177452087402344,-0.030503446236252785,-0.21442243456840515,-0.4526439607143402,-0.11125131696462631,-0.13496658205986023,-0.4203549027442932,-0.12371151894330978,-0.07252272963523865,-0.3477306365966797,-0.11592214554548264,r
0.0,0.0,1.1574344398468384e-06,0.09528613090515137,-0.12803608179092407,-0.0765305906534195,0.10347270965576172,-0.3004003167152405,-0.08259475231170654,-0.003758668899536133,-0.42252710461616516,-0.08615521341562271,-0.11140742897987366,-0.4965575635433197,-0.08140907436609268,0.09209293127059937,-0.41951385140419006,0.020837951451539993,0.03914099931716919,-0.5843841135501862,-0.0021136682480573654,-0.018903076648712158,-0.68719382584095,-0.023616649210453033,-0.07748284935951233,-0.7784242779016495,-0.04039823263883591,-6.121397018432617e-05,-0.41539666056632996,0.029630381613969803,-0.0017417073249816895,-0.6052152514457703,-0.0058645629324018955,-0.0033484697341918945,-0.7178493738174438,-0.035628464072942734,-0.009603679180145264,-0.8080169335007668,-0.05018370971083641,-0.0828576385974884,-0.3739539086818695,0.02274075523018837,-0.14823007583618164,-0.4913296103477478,-0.06713026762008667,-0.10736781358718872,-0.3988783061504364,-0.09682480990886688,-0.06655174493789673,-0.315835177898407,-0.08578857034444809,-0.16534855961799622,-0.3143885135650635,0.010839687660336494,-0.2185455858707428,-0.4205872118473053,-0.06387250125408173,-0.18546366691589355,-0.3818821609020233,-0.07633257657289505,-0.14407172799110413,-0.32888132333755493,-0.06831572949886322,r
0.0,0.0,1.2367670478852233e-06,0.09704393148422241,-0.13108056783676147,-0.08186395466327667,0.10074752569198608,-0.29982417821884155,-0.08328744024038315,-0.0031412839889526367,-0.4125329554080963,-0.08113887161016464,-0.10570007562637329,-0.4889427423477173,-0.07122035324573517,0.0863809585571289,-0.4262930750846863,0.028728853911161423,0.033297598361968994,-0.5899023115634918,0.013080605305731297,-0.019382894039154053,-0.6914083957672119,-0.0034521755296736956,-0.07333025336265564,-0.7816717177629471,-0.016929632052779198,-0.0032014846801757812,-0.4228900372982025,0.042916662991046906,-0.00043380260467529297,-0.6111372113227844,0.012863459065556526,-0.0032083988189697266,-0.7238442897796631,-0.01598971337080002,-0.007877826690673828,-0.8109303787350655,-0.0290009006857872,-0.08519577980041504,-0.3807165324687958,0.04012598842382431,-0.13910117745399475,-0.5032910406589508,-0.049135446548461914,-0.1048818826675415,-0.4029715955257416,-0.08211696892976761,-0.06883841753005981,-0.31669002771377563,-0.07165312021970749,-0.16565561294555664,-0.3193442225456238,0.03220382705330849,-0.22026053071022034,-0.4295642077922821,-0.044511016458272934,-0.18623864650726318,-0.38769784569740295,-0.060217563062906265,-0.14358681440353394,-0.33265650272369385,-0.05304045230150223,r
0.0,0.0,1.4377525303643779e-06,0.11047112941741943,-0.11573857069015503,-0.08846049010753632,0.13961642980575562,-0.3059646487236023,-0.10741456598043442,0.02128136157989502,-0.4340206980705261,-0.11936814337968826,-0.09686246514320374,-0.515961080789566,-0.12488706409931183,0.1305655837059021,-0.44665220379829407,-0.013360864482820034,0.09686142206192017,-0.6161061823368073,-0.05247100070118904,0.06854575872421265,-0.7171009331941605,-0.07626499235630035,0.04416084289550781,-0.8107240125536919,-0.09212402999401093,0.03680872917175293,-0.4330538511276245,-0.0028664234559983015,0.05521339178085327,-0.6269638538360596,-0.05569726228713989,0.07359188795089722,-0.7363652884960175,-0.08485924452543259,0.0853201150894165,-0.8335935696959496,-0.09401118755340576,-0.047342449426651,-0.37865352630615234,-0.006693206261843443,-0.08748942613601685,-0.4974520802497864,-0.12832225859165192,-0.04669767618179321,-0.37893784046173096,-0.1493610143661499,-0.01933211088180542,-0.2997359037399292,-0.1250990629196167,-0.11973661184310913,-0.2968485951423645,-0.013358722440898418,-0.1258801519870758,-0.38425135612487793,-0.12819227576255798,-0.07904571294784546,-0.2836834192276001,-0.1381196826696396,-0.05458110570907593,-0.2072402834892273,-0.11798253655433655,r
0.0,0.0,1.1507178214742453e-06,0.10891711711883545,-0.10886609554290771,-0.10292607545852661,0.13514482975006104,-0.25528180599212646,-0.13134603202342987,0.05085259675979614,-0.3765265941619873,-0.15551351010799408,-0.04514282941818237,-0.47622382640838623,-0.17103180289268494,0.0850367546081543,-0.4605291485786438,-4.1548504668753594e-05,0.02855461835861206,-0.6009566485881805,-0.04750624671578407,-0.030515193939208984,-0.6915192902088165,-0.08879537135362625,-0.09308141469955444,-0.7721573710441589,-0.11606399714946747,-0.006450951099395752,-0.4613130986690521,0.013697834685444832,-0.009558796882629395,-0.6425824761390686,-0.04370084032416344,-0.020060598850250244,-0.7521690875291824,-0.0785781666636467,-0.0329056978225708,-0.8372552283108234,-0.09021300077438354,-0.094137042760849,-0.4187766909599304,0.007437189109623432,-0.1471211314201355,-0.5339734256267548,-0.10156607627868652,-0.11302602291107178,-0.40725401043891907,-0.11879614740610123,-0.07834416627883911,-0.313978374004364,-0.09305532276630402,-0.17794519662857056,-0.34675437211990356,-0.007041990756988525,-0.21406623721122742,-0.435357004404068,-0.09886965900659561,-0.174518883228302,-0.3504316210746765,-0.10278164595365524,-0.13482919335365295,-0.2814101576805115,-0.08141141384840012,r
0.0,0.0,1.3753747225564439e-06,0.10431033372879028,-0.09718406200408936,-0.07506364583969116,0.12947553396224976,-0.2884798049926758,-0.09332209825515747,0.02182668447494507,-0.4169778525829315,-0.10617631673812866,-0.09576275944709778,-0.4933253228664398,-0.11364820599555969,0.1143568754196167,-0.42998287081718445,-0.023383505642414093,0.08454644680023193,-0.6016752421855927,-0.06028608977794647,0.055545926094055176,-0.7074398398399353,-0.08297441899776459,0.025495529174804688,-0.8039857596158981,-0.09934892505407333,0.02340143918991089,-0.41944605112075806,-0.021841391921043396,0.03829824924468994,-0.6210478842258453,-0.07116702198982239,0.05821508169174194,-0.7304277122020721,-0.09605073183774948,0.06506186723709106,-0.8249275758862495,-0.10405558347702026,-0.06289389729499817,-0.3698306083679199,-0.03140496835112572,-0.09496143460273743,-0.5049470961093903,-0.14532002806663513,-0.04796883463859558,-0.3848024606704712,-0.15895149111747742,-0.019473403692245483,-0.2952786684036255,-0.13306362926959991,-0.13818234205245972,-0.29092085361480713,-0.04375176876783371,-0.12955516576766968,-0.3798640966415405,-0.15402546525001526,-0.07618847489356995,-0.28116923570632935,-0.16027569770812988,-0.04940444231033325,-0.19922232627868652,-0.13940320909023285,r
0.0,0.0,1.1619330280154827e-06,0.12017989158630371,-0.08531498908996582,-0.07030630111694336,0.16887903213500977,-0.2417023777961731,-0.08387025445699692,0.12333875894546509,-0.39850351214408875,-0.0928419753909111,0.0257798433303833,-0.45673292875289917,-0.09667382389307022,0.14437365531921387,-0.37258782982826233,-0.014686184003949165,0.14459073543548584,-0.5487863123416901,-0.03440351039171219,0.13804501295089722,-0.6496216803789139,-0.052679672837257385,0.12972360849380493,-0.7457399219274521,-0.07096618413925171,0.06173861026763916,-0.39351028203964233,-0.004738832823932171,0.07644259929656982,-0.5734260082244873,-0.03188653662800789,0.1068735122680664,-0.67494697868824,-0.05361270532011986,0.12375479936599731,-0.7738109193742275,-0.07028212398290634,-0.023625671863555908,-0.37884217500686646,-0.004557636100798845,-0.03671753406524658,-0.5351665019989014,-0.07673611491918564,0.011799901723861694,-0.4513346254825592,-0.09065521508455276,0.033515095710754395,-0.35893043875694275,-0.07977669686079025,-0.10821661353111267,-0.34045708179473877,-0.00938208494335413,-0.08414757251739502,-0.4644807279109955,-0.08243661373853683,-0.03765350580215454,-0.4164961874485016,-0.09292648732662201,-0.020738929510116577,-0.3386884331703186,-0.08639153093099594,r
0.0,0.0,1.6765532109275227e-06,0.12918207049369812,-0.08506768941879272,-0.09639891237020493,0.2034192979335785,-0.2515719532966614,-0.13611403107643127,0.16411802172660828,-0.39077991247177124,-0.17145980894565582,0.07297500967979431,-0.48571351170539856,-0.2028040736913681,0.09336766600608826,-0.4366376996040344,-0.06556440889835358,0.0437755286693573,-0.6167809367179871,-0.1237526461482048,-0.003372669219970703,-0.7178825885057449,-0.15622751414775848,-0.05390152335166931,-0.8131758570671082,-0.17725588381290436,0.0025435984134674072,-0.42781174182891846,-0.06018818914890289,-0.0016963183879852295,-0.6439622938632965,-0.13311059772968292,0.001630336046218872,-0.7666701525449753,-0.1678396463394165,-0.006185740232467651,-0.8752513080835342,-0.18051715195178986,-0.08010661602020264,-0.3746165633201599,-0.06623291224241257,-0.09084650874137878,-0.511871874332428,-0.18452803790569305,-0.03083902597427368,-0.3923170566558838,-0.18910057842731476,0.0019203126430511475,-0.3069477081298828,-0.1589541882276535,-0.14860597252845764,-0.2911299467086792,-0.0781555026769638,-0.12808296084403992,-0.36335694789886475,-0.18092969059944153,-0.06395712494850159,-0.27590495347976685,-0.18060554563999176,-0.030382275581359863,-0.2052544355392456,-0.15635286271572113,r
